id,log_price,Prices,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
6346224,4.605170186,100,Apartment,Entire home/apt,7,2.5,Real Bed,strict,TRUE,Chicago,t,f,100%,8/4/15,t,41.8733403,-87.69083117,"Entire 3BR unit UIC/Tri-Taylor, 5 min walk to L",Little Italy/UIC,1,100,60612,3,4
17104272,5.010635294,150,Apartment,Entire home/apt,5,2,Real Bed,flexible,FALSE,NYC,t,f,null,10/22/13,f,40.6830508,-73.94190415,Penthouse in Bedford Stuyvesant ,Bedford-Stuyvesant,0,null,11216,2,2
578274,4.317488114,75,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,100%,6/19/16,t,34.12251189,-118.3762256,Prime Location Hollywood Hills Stunning Views,Studio City,46,95,90046,1,1
16238779,5.164785974,175,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,null,3/26/16,f,40.78115263,-73.9465986,Adorable Upper East Side Studio,Upper East Side,0,null,10128,0,1
17526379,5.220355825,185,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,t,null,3/26/15,f,40.73140693,-73.98737191,Renovated 1 BDRMUnion Sq/E.Village,East Village,9,98,10003,1,1
17267662,4.941642423,140,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,t,100%,10/11/09,t,40.69017724,-73.95222337,Stay at The Brooklyn Apartment! ,Bedford-Stuyvesant,139,90,11216,2,3
610015,5.298317367,200,House,Entire home/apt,8,2,Real Bed,flexible,TRUE,DC,t,f,100%,4/28/14,f,38.91501616,-77.07104667,Georgetown Home 15 Minutes to Downtown,Burleith,0,null,20007,4,4
2391218,5.65248918,285,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,11/27/11,f,40.74501809,-74.00429005,Beautiful 1 BR with Private Garden,Chelsea,35,99,10011,1,2
9855531,5.521460918,250,House,Entire home/apt,4,1,Real Bed,flexible,TRUE,SF,t,t,null,12/4/11,f,37.75362747,-122.4436196,"Incredible House, Spectacular Views, in San Fran!",Twin Peaks,2,null,94131,1,2
76073,5.164785974,175,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,12/5/15,f,40.75864094,-73.96745605,"Cozy, quiet and modern studio",Midtown East,121,92,10022,1,2
17609594,5.023880521,152,Loft,Entire home/apt,3,1,Real Bed,flexible,TRUE,NYC,t,f,100%,12/9/15,f,40.71843932,-74.00228442,large Tribeca loft,Chinatown,8,98,10013,1,2
307844,3.737669618,42,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,t,null,10/13/15,f,40.67603036,-73.98239282,Sunny room in Downtown Brooklyn,Park Slope,2,50,null,1,1
9775642,4.382026635,80,Townhouse,Private room,2,1,Real Bed,moderate,TRUE,Chicago,t,t,100%,10/24/15,t,41.81172769,-87.61483443,ATTN TRAVELERS: ~ Top Floor All Yours!,Bronzeville,14,94,60653,1,1
18583546,4.477336814,88,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,7/24/15,t,34.10151501,-118.3295977,Cozy Studio in Hollywood! LIKE,null,1,80,90028,0,1
902377,4.700480366,110,Apartment,Entire home/apt,1,1,Real Bed,flexible,TRUE,NYC,t,t,100%,2/10/15,t,40.76274956,-73.96092526,Private Upper East Side Large Room,Upper East Side,4,95,10065,1,1
10996261,4.700480366,110,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,null,11/28/12,f,40.67182875,-73.95491362,APT IN PROSPECT/CROWN HEIGHTS ,Crown Heights,3,87,11216,1,2
18240098,5.135798437,170,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,80%,11/12/08,f,40.78795515,-73.97683656,Comfy home on the fabulous UWS,Upper West Side,41,90,10024,2,2
13074357,5.703782475,300,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,f,100%,11/11/15,f,40.74027179,-73.98374856,BRAND NEW! LUXURY 2BEDROOMS/Sleep 6,Kips Bay,59,88,10010,2,3
2135314,5.192956851,180,Loft,Entire home/apt,2,1,Real Bed,strict,FALSE,NYC,t,f,null,1/13/15,f,40.72952173,-73.9929652,Best loft studio in NYC for 1-2 ppl,East Village,3,87,10003,1,1
11237441,7.047517221,1150,Apartment,Entire home/apt,4,1,Real Bed,moderate,FALSE,DC,t,t,null,12/11/16,f,38.90023745,-77.01676635,2-Bed Inauguration Weekend Apt in Mt Vernon Square,Judiciary Square,0,null,20001,2,2
8001790,3.63758616,38,House,Private room,4,1,Real Bed,strict,FALSE,NYC,t,t,100%,3/25/16,t,40.87078845,-73.85647844,Large House Near New York Botanical Gardens!,Baychester,3,100,10469,2,2
19620699,6.396929655,600,Townhouse,Entire home/apt,6,2,Real Bed,flexible,FALSE,DC,t,t,null,8/24/14,t,38.92688775,-77.02838343,Inauguration Home Base - Good for Large Groups,Columbia Heights,0,null,20009,2,2
18724232,5.075173815,160,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,SF,t,t,100%,11/2/16,f,37.78176957,-122.4340094,Bright & Spacious 1 Bedroom Apt. Near Japan Town,Western Addition/NOPA,12,98,94115,1,3
19893526,5.521460918,250,Loft,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,f,null,2/8/17,f,40.72581897,-73.98040042,AMAZING LOFT ! Safe and Secure. Sleeps 4,Alphabet City,15,97,10009,1,2
13379402,3.526360525,34,Apartment,Private room,1,2,Pull-out Sofa,strict,TRUE,NYC,t,t,100%,8/5/14,f,40.78833859,-73.94863468,"Economical Room, Close to Midtown 3 blocks Subway",East Harlem,149,85,10029,1,1
39704,4.49980967,90,Apartment,Private room,3,1,Real Bed,strict,TRUE,LA,t,f,null,4/5/12,f,33.80828425,-118.08002,Beautiful Long Beach Loft,Long Beach,0,null,90815,1,2
12113829,4.49980967,90,Apartment,Private room,2,1,Real Bed,moderate,TRUE,Boston,t,t,null,5/5/15,f,42.33767013,-71.07640773,One Bedroom in Open and Airy Apt,South End,1,100,2118,1,1
18234572,4.304065093,74,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,100%,5/28/15,f,33.86894309,-118.3928625,Beach Boho Abode,null,2,100,90254,1,1
20998585,5.416100402,225,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,7/7/16,t,40.74478447,-73.9961048,Big Chelsea 1BR Apartment in NYC,Chelsea,3,87,10001,1,1
21044798,3.610917913,37,Condominium,Shared room,2,1,Real Bed,strict,TRUE,LA,t,t,100%,2/11/16,t,34.10090493,-118.3428028,LARGE AIRMATRESS IN HOLLYWOOD LA MODERN CONDO,Hollywood,0,null,90028,1,1
15422816,4.700480366,110,House,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,f,100%,3/11/10,f,34.08644701,-118.247387,Artist's Retreat,Echo Park,20,99,90026,1,1
4668639,4.770684624,118,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,DC,t,t,100%,3/20/16,f,38.88073154,-76.9970484,Cozy Private Apartment in Eastern Market Area,Capitol Hill,4,95,20003,1,2
5525716,4.382026635,80,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,t,100%,6/7/11,t,40.69320759,-73.94206926,Sun-filled Bed-Stuy Apt with Master Bedroom!,Bedford-Stuyvesant,0,null,11221,1,1
3255261,5.010635294,150,House,Entire home/apt,4,2,Real Bed,strict,TRUE,LA,t,t,null,7/22/14,f,34.12333209,-118.6061505,Artist's Treehouse,Topanga,1,100,90290,2,2
17475711,5.298317367,200,House,Entire home/apt,6,2.5,Real Bed,flexible,TRUE,NYC,t,t,100%,10/31/16,f,40.80668528,-73.94970229,Brownstone on a tree-lined street in NYC,Harlem,1,100,10027,3,3
7869821,5.703782475,300,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,null,9/27/13,f,40.74932603,-73.97239715,Murray Hill / Midtown East Studio,Murray Hill,2,100,10016,1,1
19556888,4.094344562,60,Apartment,Private room,1,1.5,Real Bed,strict,TRUE,SF,t,t,100%,8/6/14,f,37.80462628,-122.4153648,Room within steps of cable cars and the Wharf!,North Beach,15,95,94133,1,1
11227612,4.976733742,145,House,Entire home/apt,2,1,Real Bed,strict,TRUE,SF,t,f,100%,3/8/13,f,37.78550311,-122.4357544,Stylish Victorian in Pac Heights,Western Addition/NOPA,10,96,94115,2,2
13280112,4.553876892,95,Apartment,Private room,2,2,Real Bed,moderate,FALSE,SF,t,f,100%,8/17/13,f,37.7720231,-122.4320355,Lovely Lower Haight Victorian,Lower Haight,4,95,94117,1,1
1841356,4.17438727,65,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,100%,1/31/16,f,33.99364552,-118.335595,Cozy Spanish home,South LA,0,null,90043,1,1
4500272,4.828313737,125,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,100%,7/24/17,f,40.72473142,-73.94606484,Home sweet home,Greenpoint,1,100,11222,1,1
2498211,4.477336814,88,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,60%,7/21/10,f,40.72637466,-73.95038576,Bright Wburg/Gpt 1br next to park,Greenpoint,8,95,11222,1,1
18138617,4.700480366,110,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,94%,6/4/13,t,34.01600972,-118.4138852,Bright & Spacious Apartment,Palms,1,100,90034,1,1
5532549,5.105945474,165,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,LA,t,f,null,6/2/10,f,34.10547816,-118.3227854,NEW HOLLYWOOD LUXURY PENTHOUSE!,Hollywood,0,null,90028,0,2
15958726,5.416100402,225,House,Entire home/apt,4,1.5,Real Bed,moderate,TRUE,LA,t,t,100%,11/1/15,f,33.81943907,-118.373372,Charming 2 BR -1 MI to Beach-So. Torrance-Redondo,Torrance,13,98,90505,2,2
4593609,3.80666249,45,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,null,3/4/14,f,40.69783197,-73.90998236,"Bright, modern room in clean appt",Bushwick,6,87,11237,1,1
9331460,4.317488114,75,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,10/23/14,f,40.70852318,-73.9484939,Funky Brooklyn Room with Private Terrace,Williamsburg,0,null,11206,1,1
16275037,5.455321115,234,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,SF,t,t,100%,8/2/09,f,37.75092789,-122.4130666,Sunny hip nuevo-Latino apartment,Mission District,14,99,94110,2,2
1309354,5.370638028,215,House,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,3/29/12,f,34.03993845,-118.4518751,Sunny Private Home for beach and city dwellers,West Los Angeles,15,94,90025,2,3
256153,5.783825182,325,Apartment,Entire home/apt,8,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/7/09,f,40.77586356,-73.97984368,Central Park & Lincoln Center,Upper West Side,32,72,10023,2,4
12155727,4.317488114,75,Apartment,Shared room,1,1,Futon,moderate,TRUE,SF,t,t,100%,2/15/12,t,37.76433154,-122.4366432,"Futon in living room, amazing view",The Castro,280,98,94114,1,1
9369514,5.517452896,249,Apartment,Entire home/apt,4,2,Real Bed,moderate,TRUE,NYC,t,t,100%,2/12/13,t,40.79023231,-73.97126491,"Spacious, sunny 1BR/2 bath: UWS near Central Park!",Upper West Side,3,100,10024,1,3
16616875,5.293304825,199,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,4/17/14,f,40.833247,-73.93992107,Spacious and Charming 2 bed close to C and 1 train,Washington Heights,5,92,10032,2,1
9477988,4.158883083,64,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,null,9/8/16,f,40.69295581,-73.92091776,Room in two bedroom apartment,Bushwick,0,null,11221,1,1
5946509,5.472270674,238,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,3/1/15,t,40.73611728,-73.99977774,Heart of Greenwich Village! Big Beautiful True 1BR,West Village,12,93,10014,1,2
6689307,3.688879454,40,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,null,1/18/15,f,40.70478663,-73.92316026,Lofty/Sunny Private Rm in Bushwick!,Bushwick,5,100,11237,1,1
7561220,5.521460918,250,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,SF,t,t,null,6/22/12,f,37.76634639,-122.4517234,Bright & airy condo in Cole Valley,Cole Valley,10,93,94117,2,1
12832437,4.007333185,55,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,7/28/13,f,40.82616752,-73.93867121,Private room in West Harlem,Harlem,5,92,10039,1,1
16331645,5.272999559,195,Apartment,Entire home/apt,4,1,Real Bed,moderate,FALSE,Boston,t,t,null,5/14/15,f,42.34191118,-71.10230379,Boston - Fenway Large Studio,Fenway/Kenmore,3,80,2215,0,2
3426233,4.158883083,64,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,null,6/5/14,t,34.04771152,-118.4264067,Studio Apt at the Center of LA,Westside,12,87,90025,0,1
16532241,3.891820298,49,Apartment,Private room,4,1,Real Bed,strict,TRUE,DC,t,t,100%,3/3/16,t,38.91209277,-77.002224,"FRIENDLY, COZY, NEAT PRIVATE ROOM",Eckington,24,98,20002,1,4
9857556,3.433987204,31,Apartment,Shared room,7,1,Real Bed,moderate,TRUE,Chicago,t,f,100%,8/10/14,f,41.94396916,-87.7068817,Bright & Safe w/ AC & Parking,Avondale,13,89,60618,1,3
11547352,4.49980967,90,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,t,100%,3/20/13,f,34.06829984,-118.2751178,Adorable One-Bedroom in Central Eastside Location,Westlake,10,93,90057,1,2
2282085,4.828313737,125,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,f,null,5/11/15,f,40.71999134,-73.94550551,Desirable apt. in prime location,Greenpoint,1,100,11222,1,1
20438126,4.382026635,80,Apartment,Shared room,2,1,Real Bed,moderate,TRUE,NYC,t,t,null,10/22/15,f,40.77369852,-73.95615543,1 br in a spacious 2 br apt in UES,Upper East Side,17,99,10075,1,1
11566497,3.555348061,35,Apartment,Private room,1,1,Real Bed,strict,FALSE,NYC,t,t,null,5/21/13,f,40.64992716,-74.00191459,Academic Summer Sublet/Sunset Park,Sunset Park,0,null,11232,1,1
15072878,4.605170186,100,House,Entire home/apt,4,1.5,Real Bed,flexible,FALSE,Boston,t,t,null,7/7/14,f,42.29222618,-71.12961881,Cozy Home in Boston (Roslindale) Next to Arboretum,Roslindale,0,null,2131,3,3
11872360,6.380122537,590,Apartment,Entire home/apt,5,1,Real Bed,moderate,FALSE,DC,t,f,null,10/24/16,f,38.94164905,-77.03334016,4 Bedroom Apt. for Inauguration (Sleeps 5),16th Street Heights,0,null,20011,4,5
20885687,6.109247583,450,House,Entire home/apt,5,1.5,Real Bed,strict,TRUE,SF,t,t,100%,7/13/12,f,37.78578423,-122.4619319,Stylish Family Home near the Presidio,Richmond District,11,96,94118,3,2
789298,4.700480366,110,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,t,null,8/27/13,f,40.72240281,-73.9960416,"Charming 2 Bedroom Apartment, Incredible Location",Nolita,2,100,10012,2,1
19033972,5.991464547,400,Apartment,Entire home/apt,7,1,Real Bed,strict,TRUE,NYC,t,t,75%,2/9/12,f,40.71519616,-73.94474497,Bright Spacious 3 Bedroom Loft - Williamsburg,Williamsburg,12,98,11211,3,3
7053165,4.49980967,90,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,f,100%,7/30/16,t,40.69364341,-73.78024919,The Center Suites,Jamaica,18,96,11433,1,2
6760353,5.991464547,400,House,Entire home/apt,8,2,Real Bed,strict,TRUE,LA,t,t,60%,1/24/14,f,34.17023584,-118.3846525,"Gorgeous, Cozy, Modern House in North Hollywood",North Hollywood,0,null,91601,3,2
18378400,4.605170186,100,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,f,100%,1/11/16,f,40.6812904,-73.94870342,Large two-bedroom in Prime Location,Bedford-Stuyvesant,1,80,11216,2,2
4263123,4.369447852,79,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,100%,11/22/15,f,40.72716127,-73.98523745,Charming studio in East village,East Village,14,100,10009,0,1
4359077,4.605170186,100,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,t,100%,1/8/15,t,40.75978404,-73.92976863,Airy Astoria one-bedroom,Astoria,0,null,11106,1,1
13410873,5.501258211,245,Apartment,Entire home/apt,3,1.5,Real Bed,strict,TRUE,Boston,t,t,100%,1/19/10,f,42.35028299,-71.09423942,Bay State in the Back Bay,Fenway/Kenmore,4,95,2215,2,2
387562,5.438079309,230,Apartment,Entire home/apt,6,1,Real Bed,strict,FALSE,NYC,t,t,100%,8/10/13,t,40.74801022,-73.98898832,LOCATION-SPACE-PRICE-LOCATION!!!,Midtown,178,83,10001,1,3
6185484,5.010635294,150,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,50%,8/11/10,f,40.7259595,-73.99184451,Quiet 1Bdr with great uptown views,East Village,13,95,10003,1,1
12230361,4.997212274,148,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,8/17/15,f,40.72206586,-73.97884047,Super Cute East Village Apartment!,Alphabet City,84,87,10009,1,1
19487781,4.48863637,89,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,f,null,12/4/15,f,40.75922518,-73.96996921,NYC Midtown Luxury Apt Private Room,Midtown East,0,null,10022,1,1
16449891,4.442651256,85,Apartment,Private room,2,2,Real Bed,strict,TRUE,NYC,t,t,100%,7/13/16,t,40.77315676,-73.92417856,"Spacious, high ceilings, beautiful apt great view!",Astoria,34,96,11102,1,1
13059631,4.605170186,100,House,Private room,2,1,Real Bed,moderate,FALSE,LA,t,f,null,5/5/16,f,34.09410597,-118.3609014,WeHo Oasis with Outdoor Spaces,null,15,100,90046,1,1
12855005,4.007333185,55,House,Private room,2,1,Real Bed,moderate,FALSE,NYC,t,f,100%,7/8/16,t,40.58937691,-73.79447119,Lovely room with a view.,The Rockaways,17,99,11692,1,1
13830315,4.605170186,100,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,f,100%,3/28/17,t,34.04935526,-118.2396668,Mikado - Unit 213 Private Micro Suite,Downtown,7,97,90012,0,1
56467,5.493061443,243,Apartment,Entire home/apt,8,2,Real Bed,strict,TRUE,LA,t,t,100%,7/11/14,t,34.09885524,-118.3271376,Hollywood's Boulevard of Stars 2BR/2BA Suite,Hollywood,93,92,90028,2,6
4295573,5.236441963,188,Apartment,Entire home/apt,6,2.5,Real Bed,strict,TRUE,LA,t,t,100%,5/31/15,t,34.09374242,-118.1224638,89 On Commonwealth,Alhambra,7,100,91801,3,3
16232426,4.700480366,110,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,8/29/14,f,34.06899557,-118.345715,Sunny 1 Bed / 1 Bath Near The Grove,Mid-Wilshire,102,97,90036,1,1
6882689,5.010635294,150,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,f,null,7/30/15,f,34.04842444,-118.2420034,Entire one-bedroom modern apartm.,Downtown,0,null,90012,1,1
13430611,4.787491743,120,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,7/15/15,f,40.66080171,-73.95887774,Brooklyn's finest by Prospect Park,Lefferts Garden,57,93,11225,0,1
16366990,4.905274778,135,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,LA,t,t,null,9/5/11,t,34.0629445,-118.2905861,Heart of Los Angeles/ Ktown,Westlake,0,null,90005,1,1
4243561,4.382026635,80,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,4/19/14,t,40.71523707,-73.96253519,Beautiful Room | Perfect location in Williamsburg,Williamsburg,6,97,11249,1,1
13432549,5.669880923,290,Apartment,Entire home/apt,6,2.5,Real Bed,strict,TRUE,LA,t,t,100%,11/12/14,f,34.07502138,-118.3769909,Wynnn Los Angeles 3BD/3bath !!!,West Hollywood,4,100,90036,3,3
12737316,4.442651256,85,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,4/29/16,f,40.67131771,-73.98106086,"Entire 1 bedroom in Park Slope, Brooklyn",Park Slope,0,null,11215,1,1
7511610,4.382026635,80,Bed & Breakfast,Private room,2,1,Real Bed,strict,TRUE,LA,t,f,100%,5/4/14,f,34.1389222,-118.0303407,Charming place to stay in Arcadia ,Arcadia,6,80,91006,1,1
9968223,5.010635294,150,House,Entire home/apt,6,1,Real Bed,strict,TRUE,LA,t,f,100%,5/21/12,f,34.11793898,-118.266025,LA DREAMS - SUNNY CASA - walk2town,Atwater Village,74,97,90039,2,2
6336834,4.094344562,60,Apartment,Entire home/apt,5,1,Real Bed,strict,FALSE,LA,t,t,null,11/29/14,f,34.0551024,-118.3073535,Entire apartment w/ 2 private rooms,Mid-Wilshire,0,null,90006,2,3
12290871,4.007333185,55,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,9/13/15,f,40.84699342,-73.93620353,Zen State,Washington Heights,23,90,10033,1,1
3133895,4.828313737,125,Loft,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,f,null,5/8/14,f,40.70788521,-73.96905206,Eclectic Romantic Loft,Williamsburg,19,86,11211,0,1
7899338,5.298317367,200,Apartment,Private room,6,1,Real Bed,strict,TRUE,NYC,t,f,null,5/2/12,f,40.81677617,-73.93836258,2 Open Rooms in 3 Bedroom Beautiful Apartment,Harlem,0,null,10030,2,3
4753559,4.234106505,69,House,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,f,100%,9/5/17,t,40.7501523,-73.85961499,My Little Cottage,Corona,10,90,11368,0,2
12915587,4.605170186,100,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,null,12/2/13,f,40.72626422,-73.97821666,East Village / Alphabety City Apt,Alphabet City,4,95,10009,1,1
12323062,4.317488114,75,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,null,2/25/14,f,40.71689171,-74.0056316,Private bedroom in Tribeca,Tribeca,0,null,10013,1,1
10971386,4.787491743,120,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,t,null,10/5/15,f,40.7616931,-73.96566107,Super Convenient Studio,Upper East Side,30,97,10022,0,1
20136121,4.127134385,62,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,6/23/17,f,40.69843677,-73.93921002,"Sunny Bushwick Art Apartment, Great Location+Roof",Bedford-Stuyvesant,5,100,11206,1,1
6854069,4.605170186,100,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,Chicago,t,t,80%,11/14/12,f,41.92388276,-87.7097949,"Cute, Sunny Logan Square Apartment",Logan Square,35,91,60647,1,1
822309,4.382026635,80,House,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,6/18/11,f,34.11300219,-118.2339847,Charming 1 Bedroom A Frame House,Glassell Park,10,90,90065,1,1
14403485,5.272999559,195,Apartment,Entire home/apt,3,1.5,Real Bed,strict,TRUE,NYC,t,f,null,7/8/15,f,40.69245945,-73.91909233,Perfect family getaway!,Bushwick,0,null,11221,2,2
20605501,5.293304825,199,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/22/14,f,40.74058662,-73.99048064,Charming Studio Right by Flatiron!,Flatiron District,11,89,10010,0,1
5785631,6.008813185,407,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,t,50%,6/5/17,t,40.75350123,-73.98831876,"Times Square doorman 2 bedroom,gym,laundry",Midtown,0,null,10019,2,3
21140939,4.779123493,119,Condominium,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,null,4/9/15,f,34.18699524,-118.6145108,"Luxurious Cozy Condo,great LOCATION",Woodland Hills/Warner Center,15,95,91367,1,2
1901357,4.007333185,55,Apartment,Private room,2,1,Real Bed,flexible,FALSE,LA,t,t,89%,5/15/14,f,34.0233731,-118.4035624,My place = Happiness!!,Palms,9,98,90034,1,1
16987847,4.553876892,95,Apartment,Private room,2,2,Real Bed,flexible,TRUE,Boston,t,t,null,7/29/15,f,42.32191936,-71.11047179,Sunny and Spacious in the heart of Hyde Square,Jamaica Plain,1,null,2130,1,1
17689998,3.496507561,33,House,Shared room,4,8,Real Bed,moderate,FALSE,LA,t,f,100%,12/12/11,f,34.04714344,-118.3121012,Dorm Rooms Monthly at Gramercy Place!,Mid-City,14,89,90019,1,4
